customer_id,customer_segment,customer_city,customer_state,customer_country,customer_zipcode
552,Corporate,Los Angeles,CA,EE. UU.,90011
553,Consumer,Fremont,CA,EE. UU.,94538
554,Consumer,Caguas,PR,Puerto Rico,725
555,Consumer,Compton,CA,EE. UU.,90220
556,Corporate,Caguas,PR,Puerto Rico,725
557,Consumer,Waipahu,HI,EE. UU.,96797
558,Consumer,Carlisle,PA,EE. UU.,17013
559,Consumer,Caguas,PR,Puerto Rico,725
560,Consumer,Richmond,VA,EE. UU.,23223
561,Corporate,Caguas,PR,Puerto Rico,725
562,Consumer,Tracy,CA,EE. UU.,95376
563,Corporate,Los Angeles,CA,EE. UU.,90066
564,Corporate,Caguas,PR,Puerto Rico,725
565,Home Office,San Francisco,CA,EE. UU.,94112
566,Consumer,Dayton,OH,EE. UU.,45424
567,Corporate,Las Vegas,NV,EE. UU.,89103
568,Consumer,Caguas,PR,Puerto Rico,725
569,Consumer,Meridian,ID,EE. UU.,83642
570,Consumer,Buffalo,NY,EE. UU.,14215
571,Consumer,Caguas,PR,Puerto Rico,725
572,Corporate,Spring Valley,CA,EE. UU.,91977
573,Consumer,Washington,DC,EE. UU.,20019
574,Corporate,Joliet,IL,EE. UU.,60435
575,Corporate,Rancho Cucamonga,CA,EE. UU.,91730
576,Home Office,Houston,TX,EE. UU.,77093
577,Consumer,Caguas,PR,Puerto Rico,725
578,Consumer,Kaneohe,HI,EE. UU.,96744
579,Consumer,New Orleans,LA,EE. UU.,70119
580,Corporate,Caguas,PR,Puerto Rico,725
581,Consumer,West New York,NJ,EE. UU.,7093
582,Corporate,Garland,TX,EE. UU.,75043
583,Consumer,San Marcos,TX,EE. UU.,78666
584,Consumer,Caguas,PR,Puerto Rico,725
585,Corporate,New York,NY,EE. UU.,10021
586,Home Office,San Marcos,TX,EE. UU.,78666
587,Consumer,Ogden,UT,EE. UU.,84404
588,Consumer,Caguas,PR,Puerto Rico,725
589,Corporate,Oxnard,CA,EE. UU.,93033
590,Consumer,Meridian,ID,EE. UU.,83642
591,Consumer,Caguas,PR,Puerto Rico,725
592,Corporate,Detroit,MI,EE. UU.,48235
593,Consumer,Caguas,PR,Puerto Rico,725
594,Home Office,Lynnwood,WA,EE. UU.,98037
595,Consumer,Caguas,PR,Puerto Rico,725
596,Corporate,Pompano Beach,FL,EE. UU.,33065
597,Corporate,Caguas,PR,Puerto Rico,725
598,Consumer,Paramount,CA,EE. UU.,90723
599,Corporate,Caguas,PR,Puerto Rico,725
601,Home Office,Caguas,PR,Puerto Rico,725
602,Consumer,Brooklyn,NY,EE. UU.,11236
603,Corporate,Fresno,CA,EE. UU.,93722
604,Consumer,Caguas,PR,Puerto Rico,725
605,Home Office,Brooklyn,NY,EE. UU.,11236
606,Consumer,Newark,DE,EE. UU.,19702
607,Consumer,Caguas,PR,Puerto Rico,725
608,Corporate,Fairfield,OH,EE. UU.,45014
609,Consumer,Caguas,PR,Puerto Rico,725
610,Home Office,New York,NY,EE. UU.,10033
611,Consumer,El Cajon,CA,EE. UU.,92020
612,Home Office,Caguas,PR,Puerto Rico,725
613,Consumer,South Ozone Park,NY,EE. UU.,11420
614,Corporate,Caguas,PR,Puerto Rico,725
615,Corporate,El Paso,TX,EE. UU.,79907
616,Corporate,Smyrna,GA,EE. UU.,30080
617,Consumer,Caguas,PR,Puerto Rico,725
618,Corporate,Jackson Heights,NY,EE. UU.,11372
619,Corporate,Houston,TX,EE. UU.,77015
620,Consumer,Caguas,PR,Puerto Rico,725
621,Corporate,Anaheim,CA,EE. UU.,92802
622,Corporate,Caguas,PR,Puerto Rico,725
623,Home Office,Tempe,AZ,EE. UU.,85281
624,Corporate,Oceanside,CA,EE. UU.,92057
625,Corporate,Caguas,PR,Puerto Rico,725
626,Corporate,Dallas,TX,EE. UU.,75228
627,Consumer,Honolulu,HI,EE. UU.,96822
628,Consumer,Caguas,PR,Puerto Rico,725
629,Corporate,Van Nuys,CA,EE. UU.,91406
630,Consumer,Caguas,PR,Puerto Rico,725
631,Consumer,Brooklyn,NY,EE. UU.,11209
632,Home Office,Grand Prairie,TX,EE. UU.,75052
633,Home Office,Caguas,PR,Puerto Rico,725
634,Home Office,Riverside,CA,EE. UU.,92504
635,Consumer,Caguas,PR,Puerto Rico,725
636,Consumer,Long Beach,CA,EE. UU.,90806
637,Corporate,Caguas,PR,Puerto Rico,725
638,Consumer,Bridgeton,NJ,EE. UU.,8302
639,Home Office,Caguas,PR,Puerto Rico,725
640,Corporate,New Castle,DE,EE. UU.,19720
641,Consumer,Plainfield,NJ,EE. UU.,7060
642,Consumer,Caguas,PR,Puerto Rico,725
643,Consumer,New Orleans,LA,EE. UU.,70117
644,Home Office,Caguas,PR,Puerto Rico,725
645,Consumer,Cupertino,CA,EE. UU.,95014
646,Consumer,Ann Arbor,MI,EE. UU.,48103
647,Consumer,Caguas,PR,Puerto Rico,725
648,Consumer,Arecibo,PR,Puerto Rico,612
649,Corporate,Stockton,CA,EE. UU.,95206
650,Home Office,Caguas,PR,Puerto Rico,725
651,Consumer,Santa Fe,NM,EE. UU.,87505
652,Consumer,Alpharetta,GA,EE. UU.,30022
653,Consumer,Caguas,PR,Puerto Rico,725
654,Corporate,Orange Park,FL,EE. UU.,32073
655,Corporate,Caguas,PR,Puerto Rico,725
656,Corporate,Pomona,CA,EE. UU.,91767
657,Corporate,Caguas,PR,Puerto Rico,725
658,Consumer,Irwin,PA,EE. UU.,15642
659,Corporate,Greenville,NC,EE. UU.,27834
660,Consumer,Caguas,PR,Puerto Rico,725
661,Home Office,Detroit,MI,EE. UU.,48235
662,Home Office,Caguas,PR,Puerto Rico,725
663,Consumer,Pacoima,CA,EE. UU.,91331
664,Home Office,Holland,MI,EE. UU.,49423
665,Consumer,Caguas,PR,Puerto Rico,725
666,Consumer,Orange Park,FL,EE. UU.,32073
667,Corporate,Caguas,PR,Puerto Rico,725
668,Home Office,Peoria,AZ,EE. UU.,85345
669,Consumer,San Jose,CA,EE. UU.,95148
670,Corporate,Caguas,PR,Puerto Rico,725
671,Consumer,Tucson,AZ,EE. UU.,85706
672,Corporate,Caguas,PR,Puerto Rico,725
673,Corporate,Chula Vista,CA,EE. UU.,91911
674,Consumer,Morrisville,PA,EE. UU.,19067
675,Home Office,Greensboro,NC,EE. UU.,27410
676,Consumer,Caguas,PR,Puerto Rico,725
677,Corporate,Waukegan,IL,EE. UU.,60085
678,Consumer,Amarillo,TX,EE. UU.,79109
679,Corporate,Caguas,PR,Puerto Rico,725
680,Home Office,Strongsville,OH,EE. UU.,44136
681,Consumer,Caguas,PR,Puerto Rico,725
682,Corporate,Salinas,CA,EE. UU.,93906
683,Consumer,Harlingen,TX,EE. UU.,78550
684,Corporate,Highland Park,MI,EE. UU.,48203
685,Home Office,Caguas,PR,Puerto Rico,725
686,Home Office,North Hollywood,CA,EE. UU.,91605
687,Consumer,Garden Grove,CA,EE. UU.,92840
688,Consumer,Houston,TX,EE. UU.,77081
689,Home Office,Caguas,PR,Puerto Rico,725
690,Home Office,Salt Lake City,UT,EE. UU.,84118
691,Consumer,Stafford,VA,EE. UU.,22554
692,Home Office,Phoenix,AZ,EE. UU.,85029
693,Corporate,Caguas,PR,Puerto Rico,725
694,Consumer,Elmhurst,NY,EE. UU.,11373
695,Corporate,Roswell,NM,EE. UU.,88201
696,Consumer,Caguas,PR,Puerto Rico,725
697,Consumer,Washington,DC,EE. UU.,20019
698,Corporate,Caguas,PR,Puerto Rico,725
699,Corporate,Houston,TX,EE. UU.,77036
700,Consumer,Chula Vista,CA,EE. UU.,91910
701,Home Office,Hollister,CA,EE. UU.,95023
702,Corporate,Bend,OR,EE. UU.,97701
703,Consumer,Miami,FL,EE. UU.,33155
704,Consumer,Caguas,PR,Puerto Rico,725
705,Consumer,Atlanta,GA,EE. UU.,30331
706,Consumer,Brighton,MA,EE. UU.,2135
707,Consumer,Caguas,PR,Puerto Rico,725
708,Consumer,Phoenix,AZ,EE. UU.,85022
709,Consumer,Caguas,PR,Puerto Rico,725
710,Home Office,Seattle,WA,EE. UU.,98115
711,Corporate,Caguas,PR,Puerto Rico,725
712,Consumer,Vega Baja,PR,Puerto Rico,693
713,Corporate,Moreno Valley,CA,EE. UU.,92557
714,Consumer,Caguas,PR,Puerto Rico,725
715,Consumer,Dubuque,IA,EE. UU.,52001
716,Home Office,Caguas,PR,Puerto Rico,725
717,Corporate,Albuquerque,NM,EE. UU.,87111
718,Consumer,Caguas,PR,Puerto Rico,725
719,Consumer,Tucson,AZ,EE. UU.,85746
720,Consumer,Caguas,PR,Puerto Rico,725
721,Corporate,Lancaster,SC,EE. UU.,29720
722,Consumer,Caguas,PR,Puerto Rico,725
723,Home Office,Richmond,VA,EE. UU.,23223
724,Home Office,Caguas,PR,Puerto Rico,725
725,Corporate,San Bernardino,CA,EE. UU.,92404
726,Consumer,Mililani,HI,EE. UU.,96789
727,Consumer,Caguas,PR,Puerto Rico,725
728,Consumer,Philadelphia,PA,EE. UU.,19104
729,Consumer,Caguas,PR,Puerto Rico,725
730,Corporate,Bronx,NY,EE. UU.,10472
731,Home Office,Lilburn,GA,EE. UU.,30047
732,Home Office,Caguas,PR,Puerto Rico,725
733,Consumer,Amarillo,TX,EE. UU.,79109
734,Consumer,Caguas,PR,Puerto Rico,725
735,Consumer,Saint Peters,MO,EE. UU.,63376
736,Consumer,Longview,WA,EE. UU.,98632
737,Consumer,Pomona,CA,EE. UU.,91767
738,Home Office,Caguas,PR,Puerto Rico,725
739,Home Office,Los Angeles,CA,EE. UU.,90003
740,Corporate,Caguas,PR,Puerto Rico,725
741,Corporate,Brooklyn,NY,EE. UU.,11211
742,Corporate,Santa Maria,CA,EE. UU.,93458
743,Home Office,Caguas,PR,Puerto Rico,725
744,Consumer,North Hollywood,CA,EE. UU.,91606
745,Consumer,Caguas,PR,Puerto Rico,725
746,Consumer,Santa Ana,CA,EE. UU.,92707
747,Consumer,Paramount,CA,EE. UU.,90723
748,Home Office,Del Rio,TX,EE. UU.,78840
749,Consumer,Caguas,PR,Puerto Rico,725
750,Consumer,Chicago,IL,EE. UU.,60628
751,Consumer,Los Angeles,CA,EE. UU.,90044
752,Corporate,Caguas,PR,Puerto Rico,725
753,Home Office,New York,NY,EE. UU.,10033
754,Consumer,Caguas,PR,Puerto Rico,725
755,Consumer,Tucson,AZ,EE. UU.,85705
756,Corporate,Peabody,MA,EE. UU.,1960
757,Consumer,Tempe,AZ,EE. UU.,85283
758,Consumer,Caguas,PR,Puerto Rico,725
759,Consumer,Lawton,OK,EE. UU.,73505
760,Consumer,Caguas,PR,Puerto Rico,725
761,Consumer,Sunnyvale,CA,EE. UU.,94087
762,Consumer,Caguas,PR,Puerto Rico,725
763,Consumer,Chicago,IL,EE. UU.,60638
764,Home Office,Mililani,HI,EE. UU.,96789
765,Home Office,Caguas,PR,Puerto Rico,725
766,Consumer,Austin,TX,EE. UU.,78745
767,Consumer,Caguas,PR,Puerto Rico,725
768,Consumer,Indio,CA,EE. UU.,92201
770,Corporate,Caguas,PR,Puerto Rico,725
771,Consumer,Pawtucket,RI,EE. UU.,2860
772,Corporate,Caguas,PR,Puerto Rico,725
773,Consumer,Saint Paul,MN,EE. UU.,55112
774,Corporate,Caguas,PR,Puerto Rico,725
775,Consumer,College Station,TX,EE. UU.,77840
776,Consumer,Caguas,PR,Puerto Rico,725
777,Consumer,Los Angeles,CA,EE. UU.,90023
778,Consumer,Caguas,PR,Puerto Rico,725
779,Corporate,New Haven,CT,EE. UU.,6511
780,Home Office,Caguas,PR,Puerto Rico,725
781,Consumer,Miami,FL,EE. UU.,33165
782,Consumer,Dallas,TX,EE. UU.,75240
783,Corporate,Broomfield,CO,EE. UU.,80020
784,Consumer,Los Angeles,CA,EE. UU.,90024
785,Consumer,Caguas,PR,Puerto Rico,725
786,Corporate,Chicago,IL,EE. UU.,60622
787,Corporate,Piscataway,NJ,EE. UU.,8854
788,Corporate,Caguas,PR,Puerto Rico,725
789,Home Office,San Diego,CA,EE. UU.,92115
790,Corporate,Honolulu,HI,EE. UU.,96817
791,Corporate,Canton,MI,EE. UU.,48187
792,Corporate,Caguas,PR,Puerto Rico,725
793,Consumer,San Antonio,TX,EE. UU.,78228
794,Consumer,Orlando,FL,EE. UU.,32825
795,Consumer,Caguas,PR,Puerto Rico,725
796,Corporate,Tallahassee,FL,EE. UU.,32303
797,Consumer,Caguas,PR,Puerto Rico,725
799,Consumer,Pompano Beach,FL,EE. UU.,33065
800,Consumer,Caguas,PR,Puerto Rico,725
801,Consumer,Vista,CA,EE. UU.,92083
802,Consumer,Caguas,PR,Puerto Rico,725
803,Consumer,Miami,FL,EE. UU.,33177
804,Consumer,Caguas,PR,Puerto Rico,725
805,Consumer,Ypsilanti,MI,EE. UU.,48197
806,Corporate,Caguas,PR,Puerto Rico,725
807,Consumer,Elk Grove,CA,EE. UU.,95758
808,Consumer,San Benito,TX,EE. UU.,78586
809,Consumer,Caguas,PR,Puerto Rico,725
810,Consumer,Las Vegas,NV,EE. UU.,89110
811,Consumer,Caguas,PR,Puerto Rico,725
812,Corporate,Bronx,NY,EE. UU.,10462
813,Corporate,San Francisco,CA,EE. UU.,94122
814,Consumer,Chicago,IL,EE. UU.,60621
815,Consumer,Caguas,PR,Puerto Rico,725
816,Consumer,Miami,FL,EE. UU.,33157
818,Consumer,San Diego,CA,EE. UU.,92104
819,Corporate,Carolina,PR,Puerto Rico,983
820,Corporate,Caguas,PR,Puerto Rico,725
821,Corporate,Piscataway,NJ,EE. UU.,8854
822,Corporate,Rowland Heights,CA,EE. UU.,91748
823,Home Office,Caguas,PR,Puerto Rico,725
824,Home Office,Hagerstown,MD,EE. UU.,21740
825,Home Office,Aurora,CO,EE. UU.,80010
826,Home Office,Caguas,PR,Puerto Rico,725
827,Consumer,New York,NY,EE. UU.,10031
828,Consumer,Caguas,PR,Puerto Rico,725
829,Home Office,West Orange,NJ,EE. UU.,7052
830,Consumer,Caguas,PR,Puerto Rico,725
831,Consumer,Crystal Lake,IL,EE. UU.,60014
832,Consumer,Caguas,PR,Puerto Rico,725
833,Corporate,Dubuque,IA,EE. UU.,52001
834,Corporate,Caguas,PR,Puerto Rico,725
835,Corporate,Santee,CA,EE. UU.,92071
836,Consumer,Dearborn,MI,EE. UU.,48126
837,Consumer,Caguas,PR,Puerto Rico,725
838,Consumer,Tinley Park,IL,EE. UU.,60477
839,Consumer,Caguas,PR,Puerto Rico,725
840,Consumer,Sylmar,CA,EE. UU.,91342
841,Consumer,Bronx,NY,EE. UU.,10463
842,Corporate,New Haven,CT,EE. UU.,6511
843,Corporate,Caguas,PR,Puerto Rico,725
844,Corporate,Las Vegas,NV,EE. UU.,89101
845,Consumer,Carlsbad,CA,EE. UU.,92009
846,Consumer,Caguas,PR,Puerto Rico,725
847,Consumer,San Diego,CA,EE. UU.,92102
848,Consumer,Los Angeles,CA,EE. UU.,90032
849,Consumer,Caguas,PR,Puerto Rico,725
850,Corporate,North Bergen,NJ,EE. UU.,7047
851,Consumer,El Centro,CA,EE. UU.,92243
852,Corporate,Caguas,PR,Puerto Rico,725
853,Consumer,Rowland Heights,CA,EE. UU.,91748
854,Consumer,Del Rio,TX,EE. UU.,78840
855,Consumer,Caguas,PR,Puerto Rico,725
856,Consumer,Fountain Valley,CA,EE. UU.,92708
857,Consumer,Houston,TX,EE. UU.,77083
858,Home Office,Caguas,PR,Puerto Rico,725
859,Home Office,Greensburg,PA,EE. UU.,15601
860,Home Office,Houston,TX,EE. UU.,77081
861,Home Office,Caguas,PR,Puerto Rico,725
862,Home Office,San Antonio,TX,EE. UU.,78223
863,Consumer,Caguas,PR,Puerto Rico,725
864,Consumer,Plano,TX,EE. UU.,75023
865,Consumer,Caguas,PR,Puerto Rico,725
866,Consumer,Quincy,IL,EE. UU.,62301
867,Consumer,Caguas,PR,Puerto Rico,725
868,Consumer,Irvington,NJ,EE. UU.,7111
869,Consumer,Ontario,CA,EE. UU.,91761
870,Consumer,Caguas,PR,Puerto Rico,725
871,Consumer,Amarillo,TX,EE. UU.,79109
872,Home Office,Caguas,PR,Puerto Rico,725
873,Home Office,Bay Shore,NY,EE. UU.,11706
874,Consumer,Phoenix,AZ,EE. UU.,85033
875,Corporate,Caguas,PR,Puerto Rico,725
876,Home Office,Aurora,CO,EE. UU.,80012
877,Corporate,Caguas,PR,Puerto Rico,725
878,Consumer,West Covina,CA,EE. UU.,91790
879,Consumer,Caguas,PR,Puerto Rico,725
880,Consumer,Marietta,GA,EE. UU.,30062
881,Consumer,Memphis,TN,EE. UU.,38118
882,Consumer,Caguas,PR,Puerto Rico,725
883,Consumer,Santa Clara,CA,EE. UU.,95051
884,Consumer,Florissant,MO,EE. UU.,63033
885,Corporate,Chesapeake,VA,EE. UU.,23320
886,Home Office,Caguas,PR,Puerto Rico,725
887,Home Office,Reseda,CA,EE. UU.,91335
888,Home Office,Los Angeles,CA,EE. UU.,90042
889,Home Office,San Marcos,CA,EE. UU.,92069
890,Home Office,Caguas,PR,Puerto Rico,725
891,Consumer,Beaverton,OR,EE. UU.,97007
892,Home Office,Mesquite,TX,EE. UU.,75149
893,Consumer,Ogden,UT,EE. UU.,84404
894,Consumer,Caguas,PR,Puerto Rico,725
895,Consumer,Chicago,IL,EE. UU.,60660
896,Consumer,Caguas,PR,Puerto Rico,725
897,Consumer,Aurora,IL,EE. UU.,60505
898,Consumer,Tampa,FL,EE. UU.,33624
899,Consumer,Caguas,PR,Puerto Rico,725
900,Consumer,Holland,MI,EE. UU.,49423
901,Consumer,Caguas,PR,Puerto Rico,725
902,Consumer,Dearborn,MI,EE. UU.,48126
903,Corporate,San Jose,CA,EE. UU.,95125
904,Corporate,Caguas,PR,Puerto Rico,725
905,Corporate,Walnut,CA,EE. UU.,91789
907,Corporate,North Las Vegas,NV,EE. UU.,89030
908,Corporate,Caguas,PR,Puerto Rico,725
909,Consumer,Kent,WA,EE. UU.,98031
910,Consumer,Hilliard,OH,EE. UU.,43026
911,Corporate,Caguas,PR,Puerto Rico,725
912,Corporate,Las Vegas,NV,EE. UU.,89119
913,Consumer,Caguas,PR,Puerto Rico,725
914,Consumer,Bronx,NY,EE. UU.,10458
915,Consumer,Broken Arrow,OK,EE. UU.,74012
916,Corporate,Caguas,PR,Puerto Rico,725
917,Corporate,Palatine,IL,EE. UU.,60067
918,Corporate,Caguas,PR,Puerto Rico,725
920,Consumer,New Braunfels,TX,EE. UU.,78130
921,Home Office,Caguas,PR,Puerto Rico,725
922,Consumer,Lancaster,OH,EE. UU.,43130
923,Consumer,Norfolk,VA,EE. UU.,23503
924,Consumer,Eugene,OR,EE. UU.,97402
925,Consumer,Caguas,PR,Puerto Rico,725
926,Consumer,Wilkes Barre,PA,EE. UU.,18702
927,Consumer,Caguas,PR,Puerto Rico,725
928,Consumer,Brooklyn,NY,EE. UU.,11226
929,Corporate,Pompano Beach,FL,EE. UU.,33063
930,Consumer,Mission Viejo,CA,EE. UU.,92692
931,Home Office,Caguas,PR,Puerto Rico,725
932,Corporate,Middletown,OH,EE. UU.,45044
933,Corporate,Bridgeton,NJ,EE. UU.,8302
934,Corporate,Caguas,PR,Puerto Rico,725
935,Corporate,New York,NY,EE. UU.,10029
936,Consumer,Winnetka,CA,EE. UU.,91306
937,Consumer,Caguas,PR,Puerto Rico,725
938,Consumer,Madison,WI,EE. UU.,53704
939,Consumer,Caguas,PR,Puerto Rico,725
940,Corporate,El Paso,TX,EE. UU.,79924
941,Consumer,Modesto,CA,EE. UU.,95350
942,Consumer,Caguas,PR,Puerto Rico,725
943,Corporate,Tucson,AZ,EE. UU.,85706
944,Corporate,Wyoming,MI,EE. UU.,49509
945,Corporate,Indio,CA,EE. UU.,92201
946,Corporate,La Mesa,CA,EE. UU.,91941
947,Corporate,Caguas,PR,Puerto Rico,725
948,Corporate,Lawrence,MA,EE. UU.,1841
949,Consumer,Caguas,PR,Puerto Rico,725
950,Home Office,Las Vegas,NV,EE. UU.,89103
951,Consumer,Caguas,PR,Puerto Rico,725
952,Consumer,Hesperia,CA,EE. UU.,92345
953,Consumer,Philadelphia,PA,EE. UU.,19140
954,Home Office,Richmond,TX,EE. UU.,77469
955,Home Office,Caguas,PR,Puerto Rico,725
956,Corporate,Bronx,NY,EE. UU.,10473
957,Corporate,Stockton,CA,EE. UU.,95206
958,Corporate,Caguas,PR,Puerto Rico,725
959,Consumer,Tempe,AZ,EE. UU.,85283
960,Consumer,New Bedford,MA,EE. UU.,2740
961,Consumer,Caguas,PR,Puerto Rico,725
962,Consumer,Saint Peters,MO,EE. UU.,63376
963,Corporate,Toms River,NJ,EE. UU.,8753
964,Corporate,New York,NY,EE. UU.,10027
965,Consumer,Jonesboro,AR,EE. UU.,72401
966,Consumer,Los Angeles,CA,EE. UU.,90043
967,Consumer,Caguas,PR,Puerto Rico,725
968,Consumer,Cleveland,OH,EE. UU.,44130
969,Consumer,Bakersfield,CA,EE. UU.,93304
970,Consumer,Caguas,PR,Puerto Rico,725
971,Consumer,Douglasville,GA,EE. UU.,30135
972,Consumer,Caguas,PR,Puerto Rico,725
973,Consumer,Cleveland,OH,EE. UU.,44105
974,Consumer,Fresno,CA,EE. UU.,93727
975,Consumer,Saginaw,MI,EE. UU.,48601
976,Consumer,Caguas,PR,Puerto Rico,725
977,Consumer,Garden Grove,CA,EE. UU.,92840
978,Consumer,Caguas,PR,Puerto Rico,725
979,Consumer,Austin,TX,EE. UU.,78745
980,Consumer,San Jose,CA,EE. UU.,95112
981,Consumer,Caguas,PR,Puerto Rico,725
982,Consumer,New Albany,IN,EE. UU.,47150
983,Corporate,Caguas,PR,Puerto Rico,725
984,Consumer,Chicago,IL,EE. UU.,60617
985,Consumer,Richmond,IN,EE. UU.,47374
986,Home Office,Caguas,PR,Puerto Rico,725
987,Consumer,Albuquerque,NM,EE. UU.,87111
988,Consumer,Pittsfield,MA,EE. UU.,1201
989,Corporate,Caguas,PR,Puerto Rico,725
990,Corporate,Merced,CA,EE. UU.,95340
991,Home Office,Caguas,PR,Puerto Rico,725
992,Home Office,New York,NY,EE. UU.,10016
993,Home Office,Fairfield,OH,EE. UU.,45014
994,Home Office,Caguas,PR,Puerto Rico,725
995,Home Office,Richmond,IN,EE. UU.,47374
996,Consumer,Austin,TX,EE. UU.,78753
997,Consumer,Caguas,PR,Puerto Rico,725
998,Consumer,Anaheim,CA,EE. UU.,92805
999,Consumer,Saint Paul,MN,EE. UU.,55124
1000,Corporate,Freeport,NY,EE. UU.,11520
1001,Corporate,Caguas,PR,Puerto Rico,725
1002,Corporate,Milpitas,CA,EE. UU.,95035
1003,Consumer,Ann Arbor,MI,EE. UU.,48103
1004,Corporate,Caguas,PR,Puerto Rico,725
1005,Home Office,Brooklyn,NY,EE. UU.,11207
1006,Home Office,Laredo,TX,EE. UU.,78040
1007,Corporate,Caguas,PR,Puerto Rico,725
1008,Home Office,Sacramento,CA,EE. UU.,95828
1009,Home Office,Eagle Pass,TX,EE. UU.,78852
1010,Consumer,Walnut,CA,EE. UU.,91789
1011,Corporate,Caguas,PR,Puerto Rico,725
1012,Corporate,Silver Spring,MD,EE. UU.,20906
1013,Consumer,Caguas,PR,Puerto Rico,725
1014,Consumer,Jamaica,NY,EE. UU.,11435
1015,Consumer,Glenview,IL,EE. UU.,60025
1016,Corporate,Caguas,PR,Puerto Rico,725
1017,Corporate,Jackson Heights,NY,EE. UU.,11372
1018,Consumer,Metairie,LA,EE. UU.,70003
1019,Consumer,Caguas,PR,Puerto Rico,725
1020,Consumer,Quincy,MA,EE. UU.,2169
1021,Consumer,Newburgh,NY,EE. UU.,12550
1022,Consumer,Ogden,UT,EE. UU.,84404
1023,Corporate,Caguas,PR,Puerto Rico,725
1024,Consumer,Bronx,NY,EE. UU.,10466
1025,Home Office,Caguas,PR,Puerto Rico,725
1026,Home Office,Ontario,CA,EE. UU.,91761
1027,Home Office,Caguas,PR,Puerto Rico,725
1028,Corporate,Austin,TX,EE. UU.,78704
1030,Corporate,Colorado Springs,CO,EE. UU.,80906
1031,Corporate,Cypress,CA,EE. UU.,90630
1032,Corporate,Caguas,PR,Puerto Rico,725
1033,Corporate,Miami,FL,EE. UU.,33157
1034,Consumer,Merced,CA,EE. UU.,95340
1035,Consumer,Milford,CT,EE. UU.,6460
1036,Consumer,Miami,FL,EE. UU.,33155
1037,Consumer,Caguas,PR,Puerto Rico,725
1038,Corporate,Highland,CA,EE. UU.,92346
1039,Corporate,Caguas,PR,Puerto Rico,725
1040,Corporate,San Francisco,CA,EE. UU.,94122
1041,Corporate,Los Angeles,CA,EE. UU.,90047
1042,Consumer,Caguas,PR,Puerto Rico,725
1043,Consumer,Florissant,MO,EE. UU.,63031
1044,Consumer,Caguas,PR,Puerto Rico,725
1045,Consumer,Huntington Station,NY,EE. UU.,11746
1046,Consumer,San Antonio,TX,EE. UU.,78201
1047,Consumer,Caguas,PR,Puerto Rico,725
1048,Consumer,Huntington Station,NY,EE. UU.,11746
1049,Consumer,Washington,DC,EE. UU.,20009
1050,Consumer,Hamtramck,MI,EE. UU.,48212
1051,Home Office,Caguas,PR,Puerto Rico,725
1052,Consumer,Lakewood,NJ,EE. UU.,8701
1053,Consumer,Caguas,PR,Puerto Rico,725
1054,Consumer,Chicago,IL,EE. UU.,60630
1055,Home Office,Weslaco,TX,EE. UU.,78596
1056,Home Office,Caguas,PR,Puerto Rico,725
1057,Home Office,Hayward,CA,EE. UU.,94544
1058,Home Office,Caguas,PR,Puerto Rico,725
1059,Home Office,Jacksonville,FL,EE. UU.,32225
1060,Corporate,Caguas,PR,Puerto Rico,725
1061,Corporate,Norcross,GA,EE. UU.,30093
1062,Corporate,Caguas,PR,Puerto Rico,725
1063,Consumer,Dallas,TX,EE. UU.,75227
1064,Corporate,Caguas,PR,Puerto Rico,725
1066,Consumer,Caguas,PR,Puerto Rico,725
1067,Corporate,Littleton,CO,EE. UU.,80126
1068,Home Office,Bristol,CT,EE. UU.,6010
1069,Home Office,Stockbridge,GA,EE. UU.,30281
1070,Home Office,Caguas,PR,Puerto Rico,725
1071,Consumer,Chicago,IL,EE. UU.,60623
1072,Consumer,New Orleans,LA,EE. UU.,70122
1073,Consumer,Caguas,PR,Puerto Rico,725
1074,Consumer,San Pedro,CA,EE. UU.,90731
1075,Consumer,Washington,DC,EE. UU.,20009
1076,Consumer,Fort Worth,TX,EE. UU.,76116
1077,Consumer,Caguas,PR,Puerto Rico,725
1078,Consumer,Los Angeles,CA,EE. UU.,90044
1079,Corporate,Richmond,KY,EE. UU.,40475
1080,Corporate,Caguas,PR,Puerto Rico,725
1081,Corporate,Sacramento,CA,EE. UU.,95823
1082,Corporate,Caguas,PR,Puerto Rico,725
1083,Corporate,Dorchester Center,MA,EE. UU.,2124
1084,Consumer,Caguas,PR,Puerto Rico,725
1085,Consumer,Frankfort,KY,EE. UU.,40601
1086,Home Office,Caguas,PR,Puerto Rico,725
1087,Home Office,Richardson,TX,EE. UU.,75080
1088,Home Office,Caguas,PR,Puerto Rico,725
1089,Home Office,Raleigh,NC,EE. UU.,27606
1090,Consumer,Caguas,PR,Puerto Rico,725
1091,Consumer,Tucson,AZ,EE. UU.,85705
1092,Corporate,Caguas,PR,Puerto Rico,725
1093,Corporate,Pomona,CA,EE. UU.,91766
1094,Consumer,Bloomfield,NJ,EE. UU.,7003
1095,Consumer,Caguas,PR,Puerto Rico,725
1096,Consumer,Newark,DE,EE. UU.,19711
1097,Consumer,Hagerstown,MD,EE. UU.,21740
1098,Corporate,Columbia,TN,EE. UU.,38401
1099,Consumer,Washington,DC,EE. UU.,20009
1100,Consumer,Caguas,PR,Puerto Rico,725
1101,Corporate,Rowland Heights,CA,EE. UU.,91748
1102,Corporate,Caguas,PR,Puerto Rico,725
